label,text
0,"TOPIC: We should legalize polygamy [SEP] President Garfield stated that polygamy offended the moral sense of manhood and that the LDS Church, which advocated the practice, prevented the administration of justice through ordinary instrumentalities of law. . [SEP] Romney's paternal great-grandparents practiced plural marriage, and went to Mexico in 1884 after the 1878 U.S. Supreme Court decision in Reynolds v. United States that upheld laws banning polygamy."
0,"TOPIC: We should introduce universal health care [SEP] Tsongas advocates for universal health care and supports a public health insurance option, as long as it [is] self-sufficient, relying on the premiums it collects. [SEP] In April 2010, Koroma sign into law the country's free health care program for pregnant women, nursing mothers and children under the age of five."
1,"TOPIC: We should ban male infant circumcision [SEP] In 1855, the Quaker surgeon, Jonathan Hutchinson, observed that circumcision appeared to protect against syphilis. [SEP] Connolly et al. (2008) found that circumcision had no protective effect in the prevention of HIV transmission."
1,"TOPIC: We should further exploit hydroelectric dams [SEP] The Chixoy Hydroelectric Dam is the largest of the hydroelectric reservoirs with an effective capacity of 275 MW which supplies 15% of the countries electricity demand. [SEP] The United States' hydroelectric plants make the largest contribution to the country's renewable energy, producing 248,100MW of the 371,700MW (67%) generated through all renewable energy."
1,"TOPIC: We should further exploit hydroelectric dams [SEP] In 2008, the state government of Arunachal Pradesh signed deals with various Indian companies planning some 42 hydroelectric schemes that will produce electricity in excess of 27,000 MW. [SEP] International Energy Agency Among sources of renewable energy, hydroelectric plants have the advantages of being long-lived-many existing plants have operated for more than 100 years."
0,"TOPIC: We should subsidize biofuels [SEP] A 2010 study commissioned by the European Commission found that emission reduction effects of first-generation biofuels are positive, even after discounting indirect land use change effects, particularly the more emission-efficient sugarcane ethanol from Brazil, which would have to be imported to assure the environmental viability of the EU's biofuels mandate. [SEP] On April 2008, Jean Ziegler, back then United Nations Special Rapporteur on the Right to Food, repeated his claim that biofuels were a crime against humanity, echoing his October 2007 call for a 5-year ban for the conversion of land for the production of biofuels."
1,"TOPIC: We should subsidize biofuels [SEP] A growing body of academic research suggested that biofuels would effectively displace agricultural production and cause damaging land-use change in other parts of the world. [SEP] Alternative Energy In 2006, Etheridge joined U.S. Congresswoman Stephanie Herseth in proposing increased research and development of biofuels to reduce the United States' dependence on foreign oil."
1,"TOPIC: We should ban partial birth abortions [SEP] For example, Kennedy dissented in the 2000 decision in Stenberg v. Carhart, which struck down laws criminalizing partial-birth abortion. [SEP] On June 24, 2008, Wilkinson authored a concurring opinion in Richmond Medical Center For Women v. Herring, which upheld the Virginia ban on partial-birth abortions."
1,"TOPIC: We should adopt vegetarianism [SEP] Dr. Cheever is an outspoken critic of the consumption of foie gras, has contributed to numerous publications advocating vegetarianism, and is a prominent proponent of other animal rights causes including banning organized equestrian sports. [SEP] Diabetes U.K. state that diabetes should not prevent people from going vegetarian - in fact, it may be beneficial to diabetics to go vegetarian, as this will cut down on saturated fats."
1,"TOPIC: We should legalize cannabis [SEP] The researchers conclude there is emerging evidence that positive experiences to early cannabis use are a significant predictor of late dependence and that genetic predisposition plays a role in the development of problematic use. [SEP] The survey results found that cannabis was moderately effective in reducing symptoms of appetite loss, depression, pain, spasticity, drooling and weakness and the longest relief reported was for depression."
0,"TOPIC: We should legalize cannabis [SEP] A 2007 study of studies published in the Lancet concluded that cannabis users are 40% more likely to be sufferers of a psychotic illness than non-users. [SEP] A 10 year study on 1923 individuals from the general population in Germany, aged 14-24, concluded that cannabis use is a risk factor for the development of incident psychotic symptoms."
1,"TOPIC: We should subsidize condoms [SEP] Pope John Paul II strongly opposed the use of artificial birth control, and rejected the use of condoms to prevent the spread of HIV. [SEP] In 1987, Tufts University students Davin Wedel and Adam Glickman started Global Protection Corp. in response to C. Everett Koop's statement that a condoms can save your life."
1,"TOPIC: We should subsidize condoms [SEP] The Church is concerned that promotion of condom use will lead to irresponsible, risky sexual behavior (promiscuity and prostitution). [SEP] The 2000 NIH review concluded that condom use significantly reduces the risk of gonorrhea for men."
1,"TOPIC: We should further exploit hydroelectric dams [SEP] In 1984, as a leader of Montreal's anglophone community, Leopold proclaimed that notwithstanding the threat of the Quebec sovereignty movement, the hydroelectric power resources of Quebec would always sustain it as a vibrant economy . [SEP] Since the late twentieth century, hydroelectric power has been a very important aspect of Bhutan's economic development as a low-cost energy source supporting more capital-intensive industries, such as forestry, mining, and cement and calcium carbide production."
1,"TOPIC: We should ban fishing [SEP] The Tanana Chiefs Conference of Alaska and the Lac du Flambeau Bank of Lake Superior Chippewa of Wisconsin have already included hunting and fishing as work activities for purposes of welfare distribution. [SEP] A recent inquiry by the Royal Society of Edinburgh found fishing to be of much greater social, economic and cultural importance to Scotland than it is relative to the rest of the UK."
0,"TOPIC: We should legalize cannabis [SEP] A large, unselected population-based study, published in British Journal of Psychiatry (2008), examined cannabis use and prodromal symptoms of psychosis at age 15-16 years and concluded that cannabis use was associated with prodromal symptoms of psychosis in adolescence. [SEP] Surprisingly, an extensive study published in 2006 by Donald Tashkin of the University of California, Los Angeles found that there is no significant link between smoking cannabis and lung cancer."
1,"TOPIC: Abstinence-only sex education should be mandatory [SEP] Several church-related groups are working to promote sexual abstinence until marriage and fidelity in marriage, both among church members and the general public. [SEP] To date, no published studies of abstinence-only programs have found consistent and significant program effects on delaying the onset of intercourse."
0,"TOPIC: Sex education should be mandatory [SEP] The letter protested against the lack of sufficient sex and relationships education in schools, and that the UK Youth Parliament believe that this has led to increasing teenage pregnancy. [SEP] According to Schauer, the CWA's stance on sex education intends to teach children the dangers of sex outside of marriage and give them the tools to avoid promiscuity. ."
0,"TOPIC: We should ban male infant circumcision [SEP] Finland's Ministry of Social Affairs and Health reported in 2004 that, some 500-1000 circumcisions are performed as a therapeutic measure annually in Finnish hospitals, amounting to 710 nationwide cases in 2002. [SEP] The issue was addressed at the Council of Jerusalem where Saint Paul made an argument that circumcision was not a necessary practice, vocally supported by Peter, as documented in ."
0,"TOPIC: We should prohibit corporal punishment [SEP] Some psychological research is held to indicate that corporal punishment causes the deterioration of trust bonds between parents and children. [SEP] Principal Mr Shelton Perkins is a believer in using the strap, a form of corporal punishment, when other methods to instil discipline have failed."
0,"TOPIC: We should legalize polygamy [SEP] Sudanese President Omar Hassan al-Bashir has encouraged multiple marriages to increase the population. [SEP] Early Church Fathers advocated against polygamy, abortion, infanticide, child abuse, homosexuality, transvestism, and incest."
1,"TOPIC: We should further exploit geothermal energy [SEP] The Wyoming Geothermal Outreach Program aims to increase public awareness of opportunities in geothermal energy, as it works with government and industry to improve the state's regulatory and economic environment. [SEP] Although exploitation of solar, wind, and biomass resources has a large potential, geothermal energy is the only renewable source (excluding hydropower) with a significant contribution to the energy mix (2% of total generation capacity)."
1,"TOPIC: We should fight illegal immigration [SEP] Tancredo said he intended to visit New Hampshire and Iowa, declaring Bush should [understand] the threat illegal immigrants pose to the country's security. [SEP] In a late 1980s study, economists overwhelmingly viewed immigration, including illegal immigration, as a positive for the economy."
0,"TOPIC: We should further exploit geothermal energy [SEP] President Ólafur strongly advocates the use of geothermal energy, which is renewable, economically viable and reliable resource, as proven convincingly by the case of Iceland. [SEP] Recognizing geothermal energy as an alternative and renewable energy resource, since the 1970s, China has conducted extensive explorations aiming at identifying high temperature resources for electric generation."
0,TOPIC: Sex education should be mandatory [SEP] The program also promoted character and sex education as a means of preventing the spread of STIs. [SEP] Some opponents of sex education in Catholic schools believe sex ed programs are doing more harm to the young than good.
0,TOPIC: Abstinence-only sex education should be mandatory [SEP] Abstinence-only education programs have been found to be ineffective in decreasing rates of HIV infection in the developed world and unplanned pregnancy. [SEP] A U.S. federal government-promoted abstinence-only program was aimed at teens in 1981 in order to discourage premarital sex and unwanted pregnancies.
0,"TOPIC: We should adopt socialism [SEP] Knudsen, inspired by German theories, argued that socialism [is] the only means to help the working estate. [SEP] In a similar vein, Pierre-Joseph Proudhon claimed that socialism is every aspiration towards the amelioration of society."
0,"TOPIC: We should legalize polygamy [SEP] President Garfield stated that polygamy offended the moral sense of manhood and that the LDS Church, which advocated the practice, prevented the administration of justice through ordinary instrumentalities of law. . [SEP] One of the conditions for granting Utah and other western territories statehood was that a ban on polygamy be written into the state constitution."
1,"TOPIC: We should subsidize biofuels [SEP] A team led by Fargione from The Nature Conservancy found that clearing natural lands for use as agricultural land to produce biofuel feedstock creates a carbon debt. [SEP] Alternative Energy In 2006, Etheridge joined U.S. Congresswoman Stephanie Herseth in proposing increased research and development of biofuels to reduce the United States' dependence on foreign oil."
0,"TOPIC: We should subsidize biofuels [SEP] In 2003, the European Union saw biofuels as an answer to several problems: climate change, energy security and stimulating the rural economy, and agreed the Biofuels Directive to see that production was kickstarted. [SEP] The study conclusion is that the net effect of biofuel production via clearing of carbon-rich habitats is to increase CO2 emissions for decades or centuries relative to fossil fuel use."
0,"TOPIC: We should subsidize condoms [SEP] In addition, the World Bank in a 1994 report pointed out the high prevalence of sexually transmitted diseases and the low use of condoms as a significant health threat with regard to the spread of acquired immune deficiency syndrome (AIDS), which already affected the islands. [SEP] Given the premise that some adolescents are going to have sex, a harm-reductionist approach supports a sexual education which emphasizes the use of protective devices like condoms and dental dams to protect against unwanted pregnancy and the transmission of STIs."
0,"TOPIC: We should legalize cannabis [SEP] For example, a 2007 meta-analysis showed that cannabis use is statistically associated with a dose-dependent increase in risk of development of psychotic disorders, including schizoaffective disorder. [SEP] A study of twins by researchers at Virginia Commonwealth University showed that cannabis use in adolescence strongly predicted later use of multiple drugs."
0,"TOPIC: We should adopt vegetarianism [SEP] Like Ritson, Shelley believed that a meatless diet was the best mode of consumption for a healthy, disease-free life. [SEP] Cowherd advocated vegetarianism as a form of temperance and was one of the philosophical forerunners of the Vegetarian Society."
1,TOPIC: We should abolish the monarchy [SEP] A 2002 poll by EKOS Research Associates found that the majority 52% of Canadians think that the monarchy is an outdated and regressive institution that has no real relevance to most of Canadians today. [SEP] The monarchy currently remains secure in the United Kingdom with MORI Polls in the opening years of the 21st century showing support for retaining the monarchy stable at around 80% of people.
1,"TOPIC: We should further exploit wind power [SEP] The State of California is encouraging solar and wind power generation that is connected to the electrical grid to avoid the use of toxic lead acid batteries for night time storage. [SEP] The U.S. Department of Energy's report 20% Wind Energy by 2030 envisioned that wind power could supply 20% of all U.S. electricity, which included a contribution of 4% from offshore wind power."
1,"TOPIC: We should legalize prostitution [SEP] Many people who support legal prostitution argue that prostitution is a consensual sex act between adults and a victimless crime, thus the government should not prohibit this practice. [SEP] Ethnographical research on street prostitution, done by Alexandra Oliveira, of University of Porto has led the researcher to argue that prostitution should be legalized to improve the situation of the women."
0,"TOPIC: We should subsidize biofuels [SEP] Jean Ziegler, then UN Special Rapporteur on food, concluded that while the argument for biofuels in terms of energy efficiency and climate change are legitimate, the effects for the world's hungry of transforming wheat and maize crops into biofuel are absolutely catastrophic, and terms such use of arable land a crime against humanity. [SEP] Located in an area that has suffered the devastating environmental impact of the industrial practices of the late 19th through the mid 20th centuries, South Shore Clean Cities is dedicated to preserving and revitalizing Northern Indiana by promoting the use of clean fuels and clean vehicles technology."
1,"TOPIC: We should ban partial birth abortions [SEP] In the mid-1990s, Moynihan was one of the Democrats to support the ban on the procedure known as partial-birth abortion. [SEP] Several polls have stated that a majority of Americans support banning partial birth abortion when the pollsters describe it as such."
1,"TOPIC: We should legalize polygamy [SEP] Furthermore, former chief rabbi Ovadia Yosef has come out in favor of legalizing polygamy and the practice of pilegesh (concubine) by the Israeli government. [SEP] Ramzan Kadyrov, President of the Chechen Republic, has been quoted on radio as saying that the depopulation of Chechnya by war justifies legalizing polygamy."
0,"TOPIC: We should prohibit hydraulic fracturing [SEP] Stringer hosted many Manhattan Community Boards to discuss the potential problems associated with fracking, such as contamination to the water supply. [SEP] In his later years in Congress he vehemently opposed hydraulic fracturing to exploit the natural gas resources of the Marcellus Shale."
0,"TOPIC: We should legalize prostitution [SEP] (WAP later came to strongly oppose prostitution as a form of exploitation of women, and critiqued pornography as a system of prostitution.) [SEP] In the interim Louis IX (1226-1270) attempted to ban prostitution in December 1254, with disastrous social consequences and widespread protests."
1,"TOPIC: We should further exploit solar energy [SEP] Reliant Energy claims to have made efforts toward more environmentally safe practices through the use of renewable resources such as solar energy, wind power, landfill gas, and coal refuse. [SEP] Solar energy is often used to supply power for satellites and spacecraft operating in the inner solar system since it can supply energy for a long time without excess fuel mass."
1,"TOPIC: We should ban partial birth abortions [SEP] The DLC opposed the partial birth abortion ban, the expiration of the 1994 assault weapon ban, the Clear Skies Initiative, and what they perceived as a lack of funding of the Community Oriented Policing Services (COPS) program. [SEP] Smith has described himself as pro-life, and in 2003 he voted in favor of the Partial-Birth Abortion Ban Act, legislation that prohibits the controversial intact dilation and extraction procedure."
0,"TOPIC: We should legalize cannabis [SEP] In 1997, the Connecticut Law Revision Commission examined states that had decriminalized cannabis and found decriminalizing small amounts of cannabis has no effect on subsequent use of alcohol or harder illicit drugs. [SEP] The long term consumption of cannabis in moderate doses has no harmful effects ( .. )Cannabis is less dangerous than the opiates, amphetamines and barbiturates, and also less dangerous than alcohol."
0,"TOPIC: Sex education should be mandatory [SEP] Some international organizations such as Planned Parenthood consider that broad sex education programs have global benefits, such as controlling the risk of overpopulation and the advancement of women's rights (see also reproductive rights). [SEP] The Democratic Party also strongly supports access to comprehensive affordable family planning services and age-appropriate sex education which empower people to make informed choices and live healthy lives."
1,"TOPIC: We should adopt a zero tolerance policy in schools [SEP] Upon her inauguration, Sirleaf promised that she would impose a zero tolerance policy on corruption within the government. [SEP] In the United States and Canada, zero tolerance policies have been adopted in various schools and other education venues."
0,"TOPIC: Sex education should be mandatory [SEP] Some international organizations such as Planned Parenthood consider that broad sex education programs have global benefits, such as controlling the risk of overpopulation and the advancement of women's rights (see also reproductive rights). [SEP] In 2003 a Catholic church spokesman branded sex education as pornography and Cardinal O'Brien claimed plans to give sex education to pre-school children amounted to state-sponsored sexual abuse of minors. ."
0,"TOPIC: We should subsidize condoms [SEP] A 1999 meta-analysis of studies of condom use showed that the consistent use of latex condoms reduces the risk of sexual transmission of HIV by about 85%. [SEP] Statistics show that condoms really have not been very effective, Tobias told a news conference in Berlin on April 21, 2004."
1,"TOPIC: We should ban trans fats usage in food [SEP] In 2007, Cracker Barrel announced plans to remove artificial trans fats from its menu items. [SEP] Cancer: There is no scientific consensus that consumption of trans fats significantly increases cancer risks across the board."
1,"TOPIC: We should subsidize condoms [SEP] In March 2009, he criticized Pope Benedict XVI over his comments that condoms will only worsen the AIDS crisis, saying that as a Christian, he felt that such declarations were totally unacceptable. [SEP] Pope Benedict XVI stated in 2005 that condoms were not a sufficient solution to the AIDS crisis, but then in 2009 claimed that AIDS cannot be overcome through the distribution of condoms, which even aggravates the problems."
1,"TOPIC: We should adopt vegetarianism [SEP] While Jainism is not a proselytizing religion and as such has no organised system of advocating its doctrine, Jains have been forefront in strongly advocating vegetarianism and non-violence through ages. [SEP] Organizations including People for the Ethical Treatment of Animals (PETA) criticized Gore for not advocating vegetarianism as a way for individuals to reduce their carbon footprint."
1,TOPIC: We should legalize cannabis [SEP] Evidence suggests that cannabis users can develop tolerance to the effects of THC and experience withdrawal symptoms. [SEP] A poll conducted by The Mercury in October 2011 showed that 71% of Australians want Cannabis legalised.
1,"TOPIC: We should increase government regulation [SEP] The regulated expression of H19, from biallelic to monoallelic, throughout embryonic development suggests that regulation is essential for the growth of embryonic and extraembryonic tissues. [SEP] The Party also supports the abolition of the Bank of Canada, arguing that government regulation of currency and credit is harmful to the economy."
0,"TOPIC: We should introduce school vouchers [SEP] Hopes were initially high when, on March 6, 1956, the Virginia constitutional convention voted 39-to-1 to approve the constitutional amendment to permit educational vouchers. [SEP] When drop-out rates and test scores showed little improvement, Johnson changed his tactics and began advocating for school vouchers - a key issue in budget battles of his second term."
1,"TOPIC: We should subsidize biofuels [SEP] In 2008 a critical report by the Royal Society stated that biofuels risk failing to deliver significant reductions in greenhouse gas emissions from transport and could even be environmentally damaging unless the Government puts the right policies in place. [SEP] While many critics have argued that biofuels can actually increase greenhouse gas emissions, research from the US Department of Energy indicates that biofuels burn cleaner than gasoline, resulting in fewer greenhouse gas emissions, and are fully biodegradable, unlike some fuel additives. ."
0,"TOPIC: We should legalize cannabis [SEP] The survey results found that cannabis was moderately effective in reducing symptoms of appetite loss, depression, pain, spasticity, drooling and weakness and the longest relief reported was for depression. [SEP] A study of twins by researchers at Virginia Commonwealth University showed that cannabis use in adolescence strongly predicted later use of multiple drugs."
0,"TOPIC: We should legalize prostitution [SEP] In a February 2002 National Security Presidential Directive, President George W. Bush wrote: The United States opposes prostitution and any related activities, including pimping, pandering, and/or maintaining brothels as contributing to the phenomenon of trafficking in persons. [SEP] On September 2, 2009, Cicilline submitted an ordinance to the City Council to ban indoor prostitution in the city, imposing a $500 fine and a potential 30-day prison sentence on violators."
0,"TOPIC: We should increase wealth redistribution [SEP] Long created the Share Our Wealth program in 1934 with the motto Every Man a King, proposing new wealth redistribution measures in the form of a net asset tax on corporations and individuals to curb the poverty and homelessness endemic nationwide during the Great Depression. [SEP] Yet, supply-siders such as Jude Wanniski have argued for lower tax rates to increase tax revenues, and that redistribution of income through taxation was essential to the health of the polity -- a view that is anathema to traditional conservatives."
1,"TOPIC: We should subsidize biofuels [SEP] In 2008 a critical report by the Royal Society stated that biofuels risk failing to deliver significant reductions in greenhouse gas emissions from transport and could even be environmentally damaging unless the Government puts the right policies in place. [SEP] Research, by David Tilman, ecologist at the University of Minnesota, suggests that biofuels made from high-diversity mixtures of prairie plants can reduce global warming by removing carbon dioxide from the atmosphere."
0,"TOPIC: We should end affirmative action [SEP] In 1965, President Lyndon B. Johnson delivered a speech to the graduating class at Howard, where he outlined his plans for civil rights legislation and endorsed aggressive affirmative action to combat the effects of years of segregation of blacks from the nation's economic opportunities. [SEP] The chief minister of Malaysia's Kelantan State also PAS (Islamic Party of Malaysia) spiritual leader Nik Aziz said that Thailand should consider introducing an affirmative action policy like Malaysia's to narrow the social and economic gap between the Muslims and non-Muslims and to put a plug to the surging violence in southern Thailand."
0,"TOPIC: We should further exploit solar energy [SEP] By using solar energy as a power source, Lindsey hopes to encourage the use of environment-friendly energy sources as the issue of global warming becomes more urgent. [SEP] The French government assessed in a report that solar energy was uneconomical, deeming Mouchot's research no longer important and ending his funding."
0,"TOPIC: We should subsidize condoms [SEP] Given the premise that some adolescents are going to have sex, a harm-reductionist approach supports a sexual education which emphasizes the use of protective devices like condoms and dental dams to protect against unwanted pregnancy and the transmission of STIs. [SEP] Armand Razafimahefa, former head of the Madagascar's Protestant Church, was quoted as saying: I am firmly opposed to the use of the condom as a means of fighting AIDS, because it promotes promiscuity. ."
0,"TOPIC: We should subsidize condoms [SEP] In addition, the World Bank in a 1994 report pointed out the high prevalence of sexually transmitted diseases and the low use of condoms as a significant health threat with regard to the spread of acquired immune deficiency syndrome (AIDS), which already affected the islands. [SEP] Pro-life groups refer to the Director of Harvard's Aid Prevention Center, Edward C. Green, who said that the best evidence agrees with Benedict XVI's statement that condom distribution risked exacerbating the spread of the virus, because availability of condoms leads to riskier sexual behavior."
1,"TOPIC: Abstinence-only sex education should be mandatory [SEP] A U.S. federal government-promoted abstinence-only program was aimed at teens in 1981 in order to discourage premarital sex and unwanted pregnancies. [SEP] Recently, students stated that they believed that abstinence-only sex education did not adequately prepare students to make safe sexual decisions."
0,"TOPIC: We should prohibit hydraulic fracturing [SEP] A 2011 Cornell University study found that natural gas extracted by hydraulic fracturing may contribute as much to global warming as coal, or more so. [SEP] The Manhattan Institute is a proponent of the hydraulic fracturing (fracking) method of extracting natural gas and oil from underground deposits."
0,"TOPIC: We should subsidize condoms [SEP] Studies have shown that condom availability programs in high schools may lower the risk of HIV, STDs, and teen pregnancy. [SEP] Education, female economic independence, safe sex practices and consistent condom use are proven effective measures against HIV transmission."
0,TOPIC: We should legalize cannabis [SEP] Some studies have shown that use of cannabis results in the growth of new nerve cells in the hippocampus from both embryonic and adult stem cells. [SEP] A study of twins by researchers at Virginia Commonwealth University showed that cannabis use in adolescence strongly predicted later use of multiple drugs.
0,TOPIC: We should subsidize biofuels [SEP] Some mainstream environmental groups support biofuels as a significant step toward slowing or stopping global climate change. [SEP] The member countries made a pledge to promote the production and use of biofuels as a clean and ecofriendly alternative.
1,"TOPIC: We should subsidize condoms [SEP] Hummes has publicly rebuked priests who have suggested that condoms be used to help prevent the spread of HIV/AIDS, instead sticking closely to orthodox Vatican doctrine. [SEP] Catholics for Choice, a dissident group, maintains that condom use will prevent the spread of AIDS, since couples will have sex despite Vatican prohibition."
0,"TOPIC: We should introduce a flat tax [SEP] In 2005 Senator Sam Brownback, a Republican from Kansas, stated he had a plan to implement a flat tax in Washington, D.C.. [SEP] The New Party favours small government with a flat-tax regime and measures to increase individual freedom and self-reliance, as well as deregulation of business and industry."
1,"TOPIC: We should introduce universal health care [SEP] As the founding director in the early 1990s, Wilson spearheaded efforts in Massachusetts to support legislation for universal health care and against international trade deals like the North American Free Trade Agreement (NAFTA) and the World Trade Organization (WTO). [SEP] In Solved!, Emanuel said that Universal Healthcare Vouchers would solve the problem of rapidly increasing health care costs, which, rising at three times the rate of inflation, would result in higher copayments, fewer benefits, stagnant wages and fewer employers willing to pay for health care benefits."
0,"TOPIC: We should prohibit corporal punishment [SEP] The American Academy of Pediatrics (AAP) in an official policy statement (reaffirmed in 2004) states that Corporal punishment is of limited effectiveness and has potentially deleterious side effects. [SEP] Larzelere, like most experts who believe spanking is not always detrimental, believes that certain guidelines must be kept in mind if parents choose to use corporal punishment."
1,"TOPIC: We should legalize polygamy [SEP] Sarah Pratt ended her marriage to husband Orson Pratt in 1868 because of his obsession with marrying younger women and condemned polygamy because: [polygamy] completely demoralizes good men and makes bad men correspondingly worse. [SEP] The autonomous regions of Somaliland and Puntland in northern Somalia also recognize polygamy, as does the country's Transitional Federal Government itself, since the country is governed by Sharia law."
0,"TOPIC: We should prohibit hydraulic fracturing [SEP] Hydraulic fracturing also affects individuals in close proximity to the activity, like the case previously discussed about the nurse who became ill after exposure from treating a hydraulic fracturing worker (Frankowski, 2008). [SEP] ProPublica, an online journal, has published a number of reports that suggest hydraulic fracturing could be the cause of water contamination in areas surrounding drilling operations."
0,"TOPIC: We should ban male infant circumcision [SEP] The American Urological Association (May 2007) states there are benefits and risks to circumcision, recommending that circumcision should be presented as an option for health benefits while acknowledging that [e]vidence associating neonatal circumcision with reduced incidence of sexually transmitted diseases is conflicting. [SEP] In response to the meta-analysis by Millett et al., Vermund and Qian note that circumcision would likely be insufficiently efficient to be universally effective in reducing HIV risk, and will have to be combined with other prevention modalities to have a substantial and sustained prevention effect. ."
0,"TOPIC: We should legalize prostitution [SEP] In a February 2002 National Security Presidential Directive, President George W. Bush wrote: The United States opposes prostitution and any related activities, including pimping, pandering, and/or maintaining brothels as contributing to the phenomenon of trafficking in persons. [SEP] Some commentators in China and overseas contend that the PRC's policy of banning prostitution is problematic because it hinders the task of developing measures to prevent the spread of HIV."
1,"TOPIC: We should ban male infant circumcision [SEP] A 13th-century French Maimonides disciple, Isaac ben Yediah claimed that circumcision was an effective way of reducing a woman's sexual desire. [SEP] Wilson suggests that circumcision reduces insemination efficiency, reducing a man's capacity for extra-pair fertilizations by impairing sperm competition."
0,"TOPIC: We should end affirmative action [SEP] In addition, Mercer opposes affirmative action and argues against the therapeutic society that seeks to attribute individuals' negative or criminal actions to disease or social disorders. [SEP] Four years later, President Lyndon B. Johnson elaborated on the importance of affirmative action to achieving true freedom for African Americans: ."
0,"TOPIC: We should ban male infant circumcision [SEP] Both the WHO and CDC indicate that circumcision may not reduce HIV transmission from men to women, and that data are lacking for the transmission rate of men who engage in anal sex with a female partner. [SEP] The issue was addressed at the Council of Jerusalem where Saint Paul made an argument that circumcision was not a necessary practice, vocally supported by Peter, as documented in ."
1,"TOPIC: Physical education should be mandatory [SEP] American Association of Health Education/American Alliance for Health, Physical Education, Recreation, and Dance (AAHE/AAHPERD) The AAHE/AAHPERD is said to be the largest organization of professionals that supports physical education; which includes leisure, fitness, dance, and health promotion. [SEP] Let's Move in School is urging physical educators, parents, school administrators and policymakers to get involved in bringing quality physical education and physical activity to schools through a comprehensive school physical activity program."
1,"TOPIC: We should prohibit hydraulic fracturing [SEP] Stringer hosted many Manhattan Community Boards to discuss the potential problems associated with fracking, such as contamination to the water supply. [SEP] After a nationwide protest in January 2012, the government decided to ban the hydraulic fracturing technology."
1,"TOPIC: We should abolish the right to keep and bear arms [SEP] In State v. Buzzard (1842, Ark), the Arkansas high court adopted a militia-based, political right, reading of the right to bear arms under state law, and upheld the 21st section of the second article of the Arkansas Constitution that declared, that the free white men of this State shall have a right to keep and bear arms for their common defense, while rejecting a challenge to a statute prohibiting the carrying of concealed weapons. [SEP] Gen. John D. Altenburg, Jr., et al., in the Supreme Court case of D.C. v Heller, arguing that the individual right of the people to keep and bear arms enhances the collective goal of supporting national defense, and that the dichotomy between individual right argued by Heller and collective militia right argued by D.C. is false: the Second Amendment protects both."
0,"TOPIC: We should ban trans fats usage in food [SEP] Cancer: There is no scientific consensus that consumption of trans fats significantly increases cancer risks across the board. [SEP] King County of Washington passed a ban on artificial trans fats effective February 1, 2009."
1,"TOPIC: We should subsidize condoms [SEP] In 2003, contrary to empirical evidence, the president of the Vatican's Pontifical Council for the Family - senior spokesman Cardinal Alfonso Lopez Trujillo - claimed that condoms are permeable to the aids virus. [SEP] In 1987, Tufts University students Davin Wedel and Adam Glickman started Global Protection Corp. in response to C. Everett Koop's statement that a condoms can save your life."
0,"TOPIC: Bullfighting should be banned [SEP] The campaign to ban bullfighting in Catalonia was strongly supported by animal rights groups and gained the backing of celebrities including Ricky Gervais and Pamela Anderson. [SEP] A Portuguese television station also prohibited the broadcasting of bullfights in January 2008, because they are too violent for minors."
1,"TOPIC: We should end international aid [SEP] On March 12, 1947, to gain Congressional support for the aid, U.S. President Harry Truman described the aid as promoting democracy in defence of the free world, a principle that became known as the Truman Doctrine. [SEP] James Shikwati, a Kenyan economist, has argued that foreign aid causes harm to the recipient nations, specifically because aid is distributed by local politicians, finances the creation of corrupt government such as that led by Dr Fredrick Chiluba in Zambia bureaucracies, and hollows out the local economy."
0,"TOPIC: We should legalize cannabis [SEP] According to a 2006 United Kingdom government report, using cannabis is much less dangerous than tobacco, prescription drugs, and alcohol in social harms, physical harm, and addiction. [SEP] The Drug Enforcement Administration (DEA) has claimed that cannabis leads to increased crime in the un-sourced pamphlet entitled Speaking Out Against Drug Legalization. ."
0,"TOPIC: We should adopt socialism [SEP] Under U Nu and the AFPFL-led coalition government, Burma had implemented socialist economic and welfare policies, which yielded slow economic growth throughout the 1950s. [SEP] As a model for the development of post-colonial states, the socialist model proved disappointing, fostering economic stagnation among millions of the world's poorest people."
1,"TOPIC: We should further exploit geothermal energy [SEP] The Portuguese government awarded, in December 2008, an exclusive license to Geovita Ltd to prospect and explore geothermal energy in one of the best areas in continental Portugal. [SEP] In cooperation with the Wyoming Business Council, the Converse Area New Development Organization drafted an initiative to advance geothermal energy development in Wyoming."
1,"TOPIC: We should legalize cannabis [SEP] A 25 year longitudinal study of 1000 people concluded that regular or heavy cannabis use was associated with an increased risk of using other illicit drugs, abusing or becoming dependent upon other illicit drugs, and using a wider variety of other illicit drugs. [SEP] In 2001, the New Mexico state-commissioned Drug Policy Advisory Group stated that decriminalizing cannabis will result in greater availability of resources to respond to more serious crimes without any increased risks to public safety. ."
0,"TOPIC: We should prohibit hydraulic fracturing [SEP] A 2011 Cornell University study found that natural gas extracted by hydraulic fracturing may contribute as much to global warming as coal, or more so. [SEP] In his later years in Congress he vehemently opposed hydraulic fracturing to exploit the natural gas resources of the Marcellus Shale."
