text,label,prediction
"In fact , they 're saying the rich are getting richer and the poor are getting poorer under policies .","<IN>In</IN><NN>fact</NN><,>,</,><PRP>they</PRP><VBP>'re</VBP><VBG>saying</VBG><DT>the</DT><JJ>rich</JJ><VBP>are</VBP><VBG>getting</VBG><JJR>richer</JJR><CC>and</CC><DT>the</DT><JJ>poor</JJ><VBP>are</VBP><VBG>getting</VBG><JJR>poorer</JJR><IN>under</IN><NNS>policies</NNS><.>.</.>","<IN>In</IN><NN>fact</NN><,>,</,><PRP>they</PRP><VBP>'re</VBP><VBG>saying</VBG><DT>the</DT><JJ>rich</JJ><VBP>are</VBP><VBG>getting</VBG><JJR>richer</JJR><CC>and</CC><DT>the</DT><JJ>poor</JJ><VBP>are</VBP><VBG>getting</VBG><JJR>poorer</JJR><IN>under</IN><NNS>policies</NNS><.>.</.>"
"What relief can you offer to the working poor , to the minorities , and to the women head of households who have borne the brunt of these economic programs ?","<WDT>What</WDT><NN>relief</NN><MD>can</MD><PRP>you</PRP><VB>offer</VB><TO>to</TO><DT>the</DT><VBG>working</VBG><NN>poor</NN><,>,</,><TO>to</TO><DT>the</DT><NNS>minorities</NNS><,>,</,><CC>and</CC><TO>to</TO><DT>the</DT><NNS>women</NNS><NN>head</NN><IN>of</IN><NNS>households</NNS><WP>who</WP><VBP>have</VBP><VBN>borne</VBN><DT>the</DT><NN>brunt</NN><IN>of</IN><DT>these</DT><JJ>economic</JJ><NNS>programs</NNS><.>?</.>","<WP>What</WP><NN>relief</NN><MD>can</MD><PRP>you</PRP><VB>offer</VB><TO>to</TO><DT>the</DT><JJ>working</JJ><JJ>poor</JJ><,>,</,><TO>to</TO><DT>the</DT><NNS>minorities</NNS><,>,</,><CC>and</CC><TO>to</TO><DT>the</DT><NNS>women</NNS><NN>head</NN><IN>of</IN><NNS>households</NNS><WP>who</WP><VBP>have</VBP><VBN>borne</VBN><DT>the</DT><NN>brunt</NN><IN>of</IN><DT>these</DT><JJ>economic</JJ><NNS>programs</NNS><.>?</.>"
"What can you offer them in the future , in next term ?","<WP>What</WP><MD>can</MD><PRP>you</PRP><VB>offer</VB><PRP>them</PRP><IN>in</IN><DT>the</DT><NN>future</NN><,>,</,><IN>in</IN><JJ>next</JJ><NN>term</NN><.>?</.>","<WP>What</WP><MD>can</MD><PRP>you</PRP><VB>offer</VB><PRP>them</PRP><IN>in</IN><DT>the</DT><NN>future</NN><,>,</,><IN>in</IN><JJ>next</JJ><NN>term</NN><.>?</.>"
"Well , some of those facts and figures just do n't stand up .","<UH>Well</UH><,>,</,><DT>some</DT><IN>of</IN><DT>those</DT><NNS>facts</NNS><CC>and</CC><NNS>figures</NNS><RB>just</RB><VBP>do</VBP><RB>n't</RB><VB>stand</VB><RP>up</RP><.>.</.>","<UH>Well</UH><,>,</,><DT>some</DT><IN>of</IN><DT>those</DT><NNS>facts</NNS><CC>and</CC><NNS>figures</NNS><RB>just</RB><VBP>do</VBP><RB>n't</RB><VB>stand</VB><RP>up</RP><.>.</.>"
"Yes , there has been an increase in poverty , but it is a lower rate of increase than it was in the preceding years before we got here .","<UH>Yes</UH><,>,</,><EX>there</EX><VBZ>has</VBZ><VBN>been</VBN><DT>an</DT><NN>increase</NN><IN>in</IN><NN>poverty</NN><,>,</,><CC>but</CC><PRP>it</PRP><VBZ>is</VBZ><DT>a</DT><JJR>lower</JJR><NN>rate</NN><IN>of</IN><NN>increase</NN><IN>than</IN><PRP>it</PRP><VBD>was</VBD><IN>in</IN><DT>the</DT><JJ>preceding</JJ><NNS>years</NNS><IN>before</IN><PRP>we</PRP><VBD>got</VBD><RB>here</RB><.>.</.>","<UH>Yes</UH><,>,</,><EX>there</EX><VBZ>has</VBZ><VBN>been</VBN><DT>an</DT><NN>increase</NN><IN>in</IN><NN>poverty</NN><,>,</,><CC>but</CC><PRP>it</PRP><VBZ>is</VBZ><DT>a</DT><JJR>lower</JJR><NN>rate</NN><IN>of</IN><NN>increase</NN><IN>than</IN><PRP>it</PRP><VBD>was</VBD><IN>in</IN><DT>the</DT><JJ>preceding</JJ><NNS>years</NNS><IN>before</IN><PRP>we</PRP><VBD>got</VBD><RB>here</RB><.>.</.>"
"It has begun to decline , but it is still going up .","<PRP>It</PRP><VBZ>has</VBZ><VBN>begun</VBN><TO>to</TO><VB>decline</VB><,>,</,><CC>but</CC><PRP>it</PRP><VBZ>is</VBZ><RB>still</RB><VBG>going</VBG><RP>up</RP><.>.</.>","<PRP>It</PRP><VBZ>has</VBZ><VBN>begun</VBN><TO>to</TO><VB>decline</VB><,>,</,><CC>but</CC><PRP>it</PRP><VBZ>is</VBZ><RB>still</RB><VBG>going</VBG><RP>up</RP><.>.</.>"
"On the other hand , women heads of household single women heads of household have for the first time there 's been a turndown in the rate of poverty for them .","<IN>On</IN><DT>the</DT><JJ>other</JJ><NN>hand</NN><,>,</,><NNS>women</NNS><VBZ>heads</VBZ><IN>of</IN><NN>household</NN><JJ>single</JJ><NNS>women</NNS><NNS>heads</NNS><IN>of</IN><NN>household</NN><VBP>have</VBP><IN>for</IN><DT>the</DT><JJ>first</JJ><NN>time</NN><EX>there</EX><VBZ>'s</VBZ><VBN>been</VBN><DT>a</DT><NN>turndown</NN><IN>in</IN><DT>the</DT><NN>rate</NN><IN>of</IN><NN>poverty</NN><IN>for</IN><PRP>them</PRP><.>.</.>","<IN>On</IN><DT>the</DT><JJ>other</JJ><NN>hand</NN><,>,</,><NNS>women</NNS><NNS>heads</NNS><IN>of</IN><NN>household</NN><JJ>single</JJ><NNS>women</NNS><NNS>heads</NNS><IN>of</IN><NN>household</NN><VBP>have</VBP><IN>for</IN><DT>the</DT><JJ>first</JJ><NN>time</NN><EX>there</EX><VBZ>'s</VBZ><VBN>been</VBN><DT>a</DT><NN>turndown</NN><IN>in</IN><DT>the</DT><NN>rate</NN><IN>of</IN><NN>poverty</NN><IN>for</IN><PRP>them</PRP><.>.</.>"
"We have found also in studies that in this increase in poverty , it all had to do with private earnings .","<PRP>We</PRP><VBP>have</VBP><VBN>found</VBN><RB>also</RB><IN>in</IN><NNS>studies</NNS><IN>that</IN><IN>in</IN><DT>this</DT><NN>increase</NN><IN>in</IN><NN>poverty</NN><,>,</,><PRP>it</PRP><DT>all</DT><VBD>had</VBD><TO>to</TO><VB>do</VB><IN>with</IN><JJ>private</JJ><NNS>earnings</NNS><.>.</.>","<PRP>We</PRP><VBP>have</VBP><VBN>found</VBN><RB>also</RB><IN>in</IN><NNS>studies</NNS><IN>that</IN><IN>in</IN><DT>this</DT><NN>increase</NN><IN>in</IN><NN>poverty</NN><,>,</,><PRP>it</PRP><DT>all</DT><VBD>had</VBD><TO>to</TO><VB>do</VB><IN>with</IN><JJ>private</JJ><NNS>earnings</NNS><.>.</.>"
It had nothing to do with the transfer of payments from government by way of many programs .,<PRP>It</PRP><VBD>had</VBD><NN>nothing</NN><TO>to</TO><VB>do</VB><IN>with</IN><DT>the</DT><NN>transfer</NN><IN>of</IN><NNS>payments</NNS><IN>from</IN><NN>government</NN><IN>by</IN><NN>way</NN><IN>of</IN><JJ>many</JJ><NNS>programs</NNS><.>.</.>,<PRP>It</PRP><VBD>had</VBD><NN>nothing</NN><TO>to</TO><VB>do</VB><IN>with</IN><DT>the</DT><NN>transfer</NN><IN>of</IN><NNS>payments</NNS><IN>from</IN><NN>government</NN><IN>by</IN><NN>way</NN><IN>of</IN><JJ>many</JJ><NNS>programs</NNS><.>.</.>
We are spending now 37 percent more on food for the hungry in all the various types of programs than was spent in 1980 .,<PRP>We</PRP><VBP>are</VBP><VBG>spending</VBG><RB>now</RB><CD>37</CD><NN>percent</NN><RBR>more</RBR><IN>on</IN><NN>food</NN><IN>for</IN><DT>the</DT><JJ>hungry</JJ><IN>in</IN><PDT>all</PDT><DT>the</DT><JJ>various</JJ><NNS>types</NNS><IN>of</IN><NNS>programs</NNS><IN>than</IN><VBD>was</VBD><VBN>spent</VBN><IN>in</IN><CD>1980</CD><.>.</.>,<PRP>We</PRP><VBP>are</VBP><VBG>spending</VBG><RB>now</RB><CD>37</CD><NN>percent</NN><RBR>more</RBR><IN>on</IN><NN>food</NN><IN>for</IN><DT>the</DT><JJ>hungry</JJ><IN>in</IN><DT>all</DT><DT>the</DT><JJ>various</JJ><NNS>types</NNS><IN>of</IN><NNS>programs</NNS><IN>than</IN><VBD>was</VBD><VBN>spent</VBN><IN>in</IN><CD>1980</CD><.>.</.>
"We 're spending a third more on all of the well , all of the programs of human service .","<PRP>We</PRP><VBP>'re</VBP><VBG>spending</VBG><DT>a</DT><JJ>third</JJ><JJR>more</JJR><IN>on</IN><DT>all</DT><IN>of</IN><DT>the</DT><UH>well</UH><,>,</,><DT>all</DT><IN>of</IN><DT>the</DT><NNS>programs</NNS><IN>of</IN><JJ>human</JJ><NN>service</NN><.>.</.>","<PRP>We</PRP><VBP>'re</VBP><VBG>spending</VBG><DT>a</DT><JJ>third</JJ><RBR>more</RBR><IN>on</IN><DT>all</DT><IN>of</IN><DT>the</DT><RB>well</RB><,>,</,><DT>all</DT><IN>of</IN><DT>the</DT><NNS>programs</NNS><IN>of</IN><JJ>human</JJ><NN>service</NN><.>.</.>"
"We have more people receiving food stamps than were ever receiving them before 2,300,000 more are receiving them even we took 850,000 off the food stamp rolls because they were making an income that was above anything that warranted fellow citizens having to support them .","<PRP>We</PRP><VBP>have</VBP><JJR>more</JJR><NNS>people</NNS><VBG>receiving</VBG><NN>food</NN><NNS>stamps</NNS><IN>than</IN><VBD>were</VBD><RB>ever</RB><VBG>receiving</VBG><PRP>them</PRP><RB>before</RB><CD>2,300,000</CD><JJR>more</JJR><VBP>are</VBP><VBG>receiving</VBG><PRP>them</PRP><RB>even</RB><PRP>we</PRP><VBD>took</VBD><CD>850,000</CD><IN>off</IN><DT>the</DT><NN>food</NN><NN>stamp</NN><VBZ>rolls</VBZ><IN>because</IN><PRP>they</PRP><VBD>were</VBD><VBG>making</VBG><DT>an</DT><NN>income</NN><WDT>that</WDT><VBD>was</VBD><IN>above</IN><NN>anything</NN><WDT>that</WDT><VBD>warranted</VBD><JJ>fellow</JJ><NNS>citizens</NNS><VBG>having</VBG><TO>to</TO><VB>support</VB><PRP>them</PRP><.>.</.>","<PRP>We</PRP><VBP>have</VBP><JJR>more</JJR><NNS>people</NNS><VBG>receiving</VBG><NN>food</NN><NNS>stamps</NNS><IN>than</IN><VBD>were</VBD><RB>ever</RB><VBG>receiving</VBG><PRP>them</PRP><RB>before</RB><CD>2,300,000</CD><JJR>more</JJR><VBP>are</VBP><VBG>receiving</VBG><PRP>them</PRP><RB>even</RB><PRP>we</PRP><VBD>took</VBD><CD>850,000</CD><IN>off</IN><DT>the</DT><NN>food</NN><NN>stamp</NN><NNS>rolls</NNS><IN>because</IN><PRP>they</PRP><VBD>were</VBD><VBG>making</VBG><DT>an</DT><NN>income</NN><IN>that</IN><VBD>was</VBD><IN>above</IN><NN>anything</NN><IN>that</IN><VBD>warranted</VBD><JJ>fellow</JJ><NNS>citizens</NNS><VBG>having</VBG><TO>to</TO><VB>support</VB><PRP>them</PRP><.>.</.>"
We found people making 185 percent of the poverty level were getting government benefits .,<PRP>We</PRP><VBD>found</VBD><NNS>people</NNS><VBG>making</VBG><CD>185</CD><NN>percent</NN><IN>of</IN><DT>the</DT><NN>poverty</NN><NN>level</NN><VBD>were</VBD><VBG>getting</VBG><NN>government</NN><NNS>benefits</NNS><.>.</.>,<PRP>We</PRP><VBD>found</VBD><NNS>people</NNS><VBG>making</VBG><CD>185</CD><NN>percent</NN><IN>of</IN><DT>the</DT><NN>poverty</NN><NN>level</NN><VBD>were</VBD><VBG>getting</VBG><NN>government</NN><NNS>benefits</NNS><.>.</.>
We have set a line at 130 percent so_that we can direct that aid down to the truly needy .,<PRP>We</PRP><VBP>have</VBP><VBN>set</VBN><DT>a</DT><NN>line</NN><IN>at</IN><CD>130</CD><NN>percent</NN><NN>so_that</NN><PRP>we</PRP><MD>can</MD><VB>direct</VB><DT>that</DT><NN>aid</NN><RP>down</RP><TO>to</TO><DT>the</DT><RB>truly</RB><JJ>needy</JJ><.>.</.>,<PRP>We</PRP><VBP>have</VBP><VBN>set</VBN><DT>a</DT><NN>line</NN><IN>at</IN><CD>130</CD><NN>percent</NN><IN>so_that</IN><PRP>we</PRP><MD>can</MD><VB>direct</VB><DT>that</DT><NN>aid</NN><RP>down</RP><TO>to</TO><DT>the</DT><RB>truly</RB><JJ>needy</JJ><.>.</.>
"Some time ago , Mr. Mondale said something about education and college students and help of that kind .","<DT>Some</DT><NN>time</NN><RB>ago</RB><,>,</,><NNP>Mr.</NNP><NNP>Mondale</NNP><VBD>said</VBD><NN>something</NN><IN>about</IN><NN>education</NN><CC>and</CC><NN>college</NN><NNS>students</NNS><CC>and</CC><NN>help</NN><IN>of</IN><WDT>that</WDT><NN>kind</NN><.>.</.>","<DT>Some</DT><NN>time</NN><RB>ago</RB><,>,</,><NNP>Mr.</NNP><NNP>Mondale</NNP><VBD>said</VBD><NN>something</NN><IN>about</IN><NN>education</NN><CC>and</CC><NN>college</NN><NNS>students</NNS><CC>and</CC><NN>help</NN><IN>of</IN><DT>that</DT><NN>kind</NN><.>.</.>"
Half one out of two of the full-time college students in the United States are receiving some form of Federal aid .,<DT>Half</DT><CD>one</CD><RB>out</RB><IN>of</IN><CD>two</CD><IN>of</IN><DT>the</DT><JJ>full-time</JJ><NN>college</NN><NNS>students</NNS><IN>in</IN><DT>the</DT><NNP>United</NNP><NNPS>States</NNPS><VBP>are</VBP><VBG>receiving</VBG><DT>some</DT><NN>form</NN><IN>of</IN><NNP>Federal</NNP><NN>aid</NN><.>.</.>,<NN>Half</NN><CD>one</CD><IN>out</IN><IN>of</IN><CD>two</CD><IN>of</IN><DT>the</DT><JJ>full-time</JJ><NN>college</NN><NNS>students</NNS><IN>in</IN><DT>the</DT><NNP>United</NNP><NNPS>States</NNPS><VBP>are</VBP><VBG>receiving</VBG><DT>some</DT><NN>form</NN><IN>of</IN><NNP>Federal</NNP><NN>aid</NN><.>.</.>
"But there , again , we found people that there under the previous administration , families that had no limit to income were still eligible for low-interest college loans .","<CC>But</CC><EX>there</EX><,>,</,><RB>again</RB><,>,</,><PRP>we</PRP><VBD>found</VBD><NNS>people</NNS><IN>that</IN><RB>there</RB><IN>under</IN><DT>the</DT><JJ>previous</JJ><NN>administration</NN><,>,</,><NNS>families</NNS><WDT>that</WDT><VBD>had</VBD><DT>no</DT><NN>limit</NN><TO>to</TO><NN>income</NN><VBD>were</VBD><RB>still</RB><JJ>eligible</JJ><IN>for</IN><JJ>low-interest</JJ><NN>college</NN><NNS>loans</NNS><.>.</.>","<NN>But</NN><,>,</,><RB>there</RB><,>,</,><RB>again</RB><,>,</,><PRP>we</PRP><VBD>found</VBD><NNS>people</NNS><IN>that</IN><EX>there</EX><IN>under</IN><DT>the</DT><JJ>previous</JJ><NN>administration</NN><,>,</,><NNS>families</NNS><IN>that</IN><VBD>had</VBD><DT>no</DT><NN>limit</NN><TO>to</TO><NN>income</NN><VBD>were</VBD><RB>still</RB><JJ>eligible</JJ><IN>for</IN><JJ>low-interest</JJ><NN>college</NN><NNS>loans</NNS><.>.</.>"
We did n't think that was right .,<PRP>We</PRP><VBD>did</VBD><RB>n't</RB><VB>think</VB><IN>that</IN><VBD>was</VBD><JJ>right</JJ><.>.</.>,<PRP>We</PRP><VBD>did</VBD><RB>n't</RB><VB>think</VB><IN>that</IN><VBD>was</VBD><JJ>right</JJ><.>.</.>
"And so , we have set a standard that those loans and those grants are directed to the people who otherwise could not go to college , family incomes were so low .","<CC>And</CC><RB>so</RB><,>,</,><PRP>we</PRP><VBP>have</VBP><VBN>set</VBN><DT>a</DT><NN>standard</NN><IN>that</IN><DT>those</DT><NNS>loans</NNS><CC>and</CC><DT>those</DT><NNS>grants</NNS><VBP>are</VBP><VBN>directed</VBN><TO>to</TO><DT>the</DT><NNS>people</NNS><WP>who</WP><RB>otherwise</RB><MD>could</MD><RB>not</RB><VB>go</VB><TO>to</TO><NN>college</NN><,>,</,><NN>family</NN><NNS>incomes</NNS><VBD>were</VBD><RB>so</RB><JJ>low</JJ><.>.</.>","<CC>And</CC><RB>so</RB><,>,</,><PRP>we</PRP><VBP>have</VBP><VBN>set</VBN><DT>a</DT><NN>standard</NN><IN>that</IN><DT>those</DT><NNS>loans</NNS><CC>and</CC><DT>those</DT><NNS>grants</NNS><VBP>are</VBP><VBN>directed</VBN><TO>to</TO><DT>the</DT><NNS>people</NNS><WP>who</WP><RB>otherwise</RB><MD>could</MD><RB>not</RB><VB>go</VB><TO>to</TO><NN>college</NN><,>,</,><NN>family</NN><NNS>incomes</NNS><VBD>were</VBD><RB>so</RB><JJ>low</JJ><.>.</.>"
"So , there are a host of other figures that reveal that the grant programs are greater than they have ever been , taking care of more people than they ever have .","<RB>So</RB><,>,</,><EX>there</EX><VBP>are</VBP><DT>a</DT><NN>host</NN><IN>of</IN><JJ>other</JJ><NNS>figures</NNS><WDT>that</WDT><VBP>reveal</VBP><IN>that</IN><DT>the</DT><NN>grant</NN><NNS>programs</NNS><VBP>are</VBP><JJR>greater</JJR><IN>than</IN><PRP>they</PRP><VBP>have</VBP><RB>ever</RB><VBN>been</VBN><,>,</,><VBG>taking</VBG><NN>care</NN><IN>of</IN><JJR>more</JJR><NNS>people</NNS><IN>than</IN><PRP>they</PRP><RB>ever</RB><VBP>have</VBP><.>.</.>","<RB>So</RB><,>,</,><EX>there</EX><VBP>are</VBP><DT>a</DT><NN>host</NN><IN>of</IN><JJ>other</JJ><NNS>figures</NNS><IN>that</IN><VBP>reveal</VBP><IN>that</IN><DT>the</DT><NN>grant</NN><NNS>programs</NNS><VBP>are</VBP><JJR>greater</JJR><IN>than</IN><PRP>they</PRP><VBP>have</VBP><RB>ever</RB><VBN>been</VBN><,>,</,><VBG>taking</VBG><NN>care</NN><IN>of</IN><JJR>more</JJR><NNS>people</NNS><IN>than</IN><PRP>they</PRP><VBP>ever</VBP><VBN>have</VBN><.>.</.>"
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings 7.7 million have moved up into another bracket since administration took over , leaving only 5 million of the elderly in that bracket when there had been more than 13 million .","<CD>7.7</CD><CD>million</CD><JJ>elderly</JJ><NNS>citizens</NNS><WP>who</WP><VBD>were</VBD><VBG>living</VBG><IN>in</IN><DT>the</DT><JJS>lowest</JJS><CD>20</CD><NN>percent</NN><IN>of</IN><NNS>earnings</NNS><CD>7.7</CD><CD>million</CD><VBP>have</VBP><VBN>moved</VBN><RP>up</RP><IN>into</IN><DT>another</DT><NN>bracket</NN><IN>since</IN><NN>administration</NN><VBD>took</VBD><RP>over</RP><,>,</,><VBG>leaving</VBG><RB>only</RB><CD>5</CD><CD>million</CD><IN>of</IN><DT>the</DT><JJ>elderly</JJ><IN>in</IN><DT>that</DT><NN>bracket</NN><WRB>when</WRB><EX>there</EX><VBD>had</VBD><VBN>been</VBN><JJR>more</JJR><IN>than</IN><CD>13</CD><CD>million</CD><.>.</.>","<VB>7.7</VB><CD>million</CD><JJ>elderly</JJ><NNS>citizens</NNS><WP>who</WP><VBD>were</VBD><VBG>living</VBG><IN>in</IN><DT>the</DT><JJS>lowest</JJS><CD>20</CD><NN>percent</NN><IN>of</IN><NNS>earnings</NNS><CD>7.7</CD><CD>million</CD><VBP>have</VBP><VBN>moved</VBN><RP>up</RP><IN>into</IN><DT>another</DT><NN>bracket</NN><IN>since</IN><NN>administration</NN><VBD>took</VBD><RP>over</RP><,>,</,><VBG>leaving</VBG><RB>only</RB><CD>5</CD><CD>million</CD><IN>of</IN><DT>the</DT><JJ>elderly</JJ><IN>in</IN><DT>that</DT><NN>bracket</NN><WRB>when</WRB><EX>there</EX><VBD>had</VBD><VBN>been</VBN><RBR>more</RBR><IN>than</IN><CD>13</CD><CD>million</CD><.>.</.>"
"Mr. President , in a visit to Texas in Brownsville , I believe it was , in the Rio Grande Valley you did observe that the economic recovery was uneven .","<NNP>Mr.</NNP><NNP>President</NNP><,>,</,><IN>in</IN><DT>a</DT><NN>visit</NN><TO>to</TO><NNP>Texas</NNP><IN>in</IN><NNP>Brownsville</NNP><,>,</,><PRP>I</PRP><VBP>believe</VBP><PRP>it</PRP><VBD>was</VBD><,>,</,><IN>in</IN><DT>the</DT><NNP>Rio</NNP><NNP>Grande</NNP><NNP>Valley</NNP><PRP>you</PRP><VBD>did</VBD><VBP>observe</VBP><IN>that</IN><DT>the</DT><JJ>economic</JJ><NN>recovery</NN><VBD>was</VBD><JJ>uneven</JJ><.>.</.>","<NNP>Mr.</NNP><NNP>President</NNP><,>,</,><IN>in</IN><DT>a</DT><NN>visit</NN><TO>to</TO><NNP>Texas</NNP><IN>in</IN><NNP>Brownsville</NNP><,>,</,><PRP>I</PRP><VBP>believe</VBP><PRP>it</PRP><VBD>was</VBD><,>,</,><IN>in</IN><DT>the</DT><NNP>Rio</NNP><NNP>Grande</NNP><NNP>Valley</NNP><PRP>you</PRP><VBD>did</VBD><VB>observe</VB><IN>that</IN><DT>the</DT><JJ>economic</JJ><NN>recovery</NN><VBD>was</VBD><JJ>uneven</JJ><.>.</.>"
Yes,<UH>Yes</UH>,<UH>Yes</UH>
"In that particular area of Texas , unemployment was over 14 percent , whereas statewide , it was the lowest in the country , I believe 5.6 percent .","<IN>In</IN><DT>that</DT><JJ>particular</JJ><NN>area</NN><IN>of</IN><NNP>Texas</NNP><,>,</,><NN>unemployment</NN><VBD>was</VBD><IN>over</IN><CD>14</CD><NN>percent</NN><,>,</,><IN>whereas</IN><RB>statewide</RB><,>,</,><PRP>it</PRP><VBD>was</VBD><DT>the</DT><JJS>lowest</JJS><IN>in</IN><DT>the</DT><NN>country</NN><,>,</,><PRP>I</PRP><VBP>believe</VBP><CD>5.6</CD><NN>percent</NN><.>.</.>","<IN>In</IN><DT>that</DT><JJ>particular</JJ><NN>area</NN><IN>of</IN><NNP>Texas</NNP><,>,</,><NN>unemployment</NN><VBD>was</VBD><IN>over</IN><CD>14</CD><NN>percent</NN><,>,</,><IN>whereas</IN><JJ>statewide</JJ><,>,</,><PRP>it</PRP><VBD>was</VBD><DT>the</DT><JJS>lowest</JJS><IN>in</IN><DT>the</DT><NN>country</NN><,>,</,><PRP>I</PRP><VBP>believe</VBP><CD>5.6</CD><NN>percent</NN><.>.</.>"
"And you made the comment , however , that man does not live by bread alone .","<CC>And</CC><PRP>you</PRP><VBD>made</VBD><DT>the</DT><NN>comment</NN><,>,</,><RB>however</RB><,>,</,><IN>that</IN><NN>man</NN><VBZ>does</VBZ><RB>not</RB><VB>live</VB><IN>by</IN><NN>bread</NN><RB>alone</RB><.>.</.>","<CC>And</CC><PRP>you</PRP><VBD>made</VBD><DT>the</DT><NN>comment</NN><,>,</,><RB>however</RB><,>,</,><IN>that</IN><NN>man</NN><VBZ>does</VBZ><RB>not</RB><VB>live</VB><IN>by</IN><NN>bread</NN><RB>alone</RB><.>.</.>"
What did you mean by that comment ?,<WP>What</WP><VBD>did</VBD><PRP>you</PRP><VB>mean</VB><IN>by</IN><DT>that</DT><NN>comment</NN><.>?</.>,<WP>What</WP><VBD>did</VBD><PRP>you</PRP><VB>mean</VB><IN>by</IN><DT>that</DT><NN>comment</NN><.>?</.>
"And if I interpret it correctly , it would be a comment more addressed to the affluent who obviously can look beyond just the bread they need to sustain them , with wherewithal .","<CC>And</CC><IN>if</IN><PRP>I</PRP><VB>interpret</VB><PRP>it</PRP><RB>correctly</RB><,>,</,><PRP>it</PRP><MD>would</MD><VB>be</VB><DT>a</DT><NN>comment</NN><RBR>more</RBR><VBN>addressed</VBN><TO>to</TO><DT>the</DT><JJ>affluent</JJ><WP>who</WP><RB>obviously</RB><MD>can</MD><VB>look</VB><IN>beyond</IN><RB>just</RB><DT>the</DT><NN>bread</NN><PRP>they</PRP><VBP>need</VBP><TO>to</TO><VB>sustain</VB><PRP>them</PRP><,>,</,><IN>with</IN><NN>wherewithal</NN><.>.</.>","<CC>And</CC><IN>if</IN><PRP>I</PRP><VBP>interpret</VBP><PRP>it</PRP><RB>correctly</RB><,>,</,><PRP>it</PRP><MD>would</MD><VB>be</VB><DT>a</DT><NN>comment</NN><RBR>more</RBR><VBN>addressed</VBN><TO>to</TO><DT>the</DT><JJ>affluent</JJ><WP>who</WP><RB>obviously</RB><MD>can</MD><VB>look</VB><RP>beyond</RP><RB>just</RB><DT>the</DT><NN>bread</NN><PRP>they</PRP><VBP>need</VBP><TO>to</TO><VB>sustain</VB><PRP>them</PRP><,>,</,><IN>with</IN><NN>wherewithal</NN><.>.</.>"
That had nothing to do with the other thing of talking about needs or anything .,<DT>That</DT><VBD>had</VBD><NN>nothing</NN><TO>to</TO><VB>do</VB><IN>with</IN><DT>the</DT><JJ>other</JJ><NN>thing</NN><IN>of</IN><VBG>talking</VBG><IN>about</IN><NNS>needs</NNS><CC>or</CC><NN>anything</NN><.>.</.>,<DT>That</DT><VBD>had</VBD><NN>nothing</NN><TO>to</TO><VB>do</VB><IN>with</IN><DT>the</DT><JJ>other</JJ><NN>thing</NN><IN>of</IN><VBG>talking</VBG><IN>about</IN><NNS>needs</NNS><CC>or</CC><NN>anything</NN><.>.</.>
"I remember distinctly , I was segueing into another subject .","<PRP>I</PRP><VBP>remember</VBP><NNS>distinctly</NNS><,>,</,><PRP>I</PRP><VBD>was</VBD><VBG>segueing</VBG><IN>into</IN><DT>another</DT><NN>subject</NN><.>.</.>","<PRP>I</PRP><VBP>remember</VBP><RB>distinctly</RB><,>,</,><PRP>I</PRP><VBD>was</VBD><VBG>segueing</VBG><IN>into</IN><DT>another</DT><NN>subject</NN><.>.</.>"
"I was talking about the things that have been accomplished , and that was referring to the revival of patriotism and optimism , the new spirit that we 're finding all over America .","<PRP>I</PRP><VBD>was</VBD><VBG>talking</VBG><IN>about</IN><DT>the</DT><NNS>things</NNS><WDT>that</WDT><VBP>have</VBP><VBN>been</VBN><VBN>accomplished</VBN><,>,</,><CC>and</CC><DT>that</DT><VBD>was</VBD><VBG>referring</VBG><TO>to</TO><DT>the</DT><NN>revival</NN><IN>of</IN><NN>patriotism</NN><CC>and</CC><NN>optimism</NN><,>,</,><DT>the</DT><JJ>new</JJ><NN>spirit</NN><IN>that</IN><PRP>we</PRP><VBP>'re</VBP><VBG>finding</VBG><DT>all</DT><IN>over</IN><NNP>America</NNP><.>.</.>","<PRP>I</PRP><VBD>was</VBD><VBG>talking</VBG><IN>about</IN><DT>the</DT><NNS>things</NNS><WDT>that</WDT><VBP>have</VBP><VBN>been</VBN><VBN>accomplished</VBN><,>,</,><CC>and</CC><DT>that</DT><VBD>was</VBD><VBG>referring</VBG><TO>to</TO><DT>the</DT><NN>revival</NN><IN>of</IN><NN>patriotism</NN><CC>and</CC><NN>optimism</NN><,>,</,><DT>the</DT><JJ>new</JJ><NN>spirit</NN><IN>that</IN><PRP>we</PRP><VBP>'re</VBP><VBG>finding</VBG><DT>all</DT><IN>over</IN><NNP>America</NNP><.>.</.>"
And it is a wonderful thing to see when you get out there among the people .,<CC>And</CC><PRP>it</PRP><VBZ>is</VBZ><DT>a</DT><JJ>wonderful</JJ><NN>thing</NN><TO>to</TO><VB>see</VB><WRB>when</WRB><PRP>you</PRP><VBP>get</VBP><RP>out</RP><RB>there</RB><IN>among</IN><DT>the</DT><NNS>people</NNS><.>.</.>,<CC>And</CC><PRP>it</PRP><VBZ>is</VBZ><DT>a</DT><JJ>wonderful</JJ><NN>thing</NN><TO>to</TO><VB>see</VB><WRB>when</WRB><PRP>you</PRP><VB>get</VB><RP>out</RP><RB>there</RB><IN>among</IN><DT>the</DT><NNS>people</NNS><.>.</.>
