text,label,prediction
"In fact , the Party of Regions , which represents the rest of the east of the country , was excluded from the process .","In fact, <premise> the Party of Regions , which represents the rest of the east of the country , was excluded from the process . </premise>","In fact, <premise> the Party of Regions , which represents the rest of the east of the country , was excluded from the process . </premise>"
"Having trampled the principle of the territorial integrity of States , the same can be done to the principle of non - interference in the internal affairs of States .","Having trampled the principle of the territorial integrity of States, <claim> the same can be done to the principle of non - interference in the internal affairs of States . </claim>","<claim> Having trampled the principle of the territorial integrity of States , the same can be done to the principle of non - interference in the internal affairs of States . </claim>"
"According to our sources , in the Donetsk region there are already about 10 cases of politically motivated kidnappings of people who were later transported to Kyiv by the special services .","According to our sources, <premise> in the Donetsk region there are already about 10 cases of politically motivated kidnappings of people who were later transported to Kyiv by the special services . </premise>","<premise> According to our sources , in the Donetsk region there are already about 10 cases of politically motivated kidnappings of people who were later transported to Kyiv by the special services . </premise>"
Our citizens have been killed and wounded .,<premise> Our citizens have been killed and wounded . </premise>,<premise> Our citizens have been killed and wounded . </premise>
Rebels and all active stakeholders in Ukraine should refrain from racist or hate speech .,<claim> Rebels and all active stakeholders in Ukraine should refrain from racist or hate speech . </claim>,<claim> Rebels and all active stakeholders in Ukraine should refrain from racist or hate speech . </claim>
The current situation is dangerous .,<claim> The current situation is dangerous . </claim>,<claim> The current situation is dangerous . </claim>
"Let us not forget that in August and September , Russia sent three unchecked humanitarian aid convoys into Ukraine in clear breach of Ukraine 's sovereignty , without inspection by the Ukrainian authorities and without coordination with the International Committee of the Red Cross .","Let us not forget that in August and September, <premise> Russia sent three unchecked humanitarian aid convoys into Ukraine in clear breach of Ukraine 's sovereignty , without inspection by the Ukrainian authorities and without coordination with the International Committee of the Red Cross . </premise>","<premise> Let us not forget that in August and September , Russia sent three unchecked humanitarian aid convoys into Ukraine in clear breach of Ukraine 's sovereignty , without inspection by the Ukrainian authorities and without coordination with the International Committee of the Red Cross . </premise>"
We reject all attempts by Russia to blame the Government of Ukraine for allegedly failing to implement the agreements .,<claim> We reject all attempts by Russia to blame the Government of Ukraine for allegedly failing to implement the agreements . </claim>,<claim> We reject all attempts by Russia to blame the Government of Ukraine for allegedly failing to implement the agreements . </claim>
"We are ready to cooperate constructively with the Italian chairship of the OSCE and we share its desire to strengthen multilateralism for peace , security , stability and cooperation among the States of the region .","We are ready to cooperate constructively with the Italian chairship of the OSCE and <claim> we share its desire to strengthen multilateralism for peace , security , stability and cooperation among the States of the region . </claim>","<claim> We are ready to cooperate constructively with the Italian chairship of the OSCE and we share its desire to strengthen multilateralism for peace , security , stability and cooperation among the States of the region . </claim>"
"In the extremely difficult circumstances which now confront it , the Ukrainian Government is striving to take forward a programme of democratization and inclusive constitutional and economic reform that aims to correct the long period of misgovernment and corruption that preceded it .","<premise> In the extremely difficult circumstances which now confront it </premise> , the Ukrainian Government is striving to take forward a programme of democratization and inclusive constitutional and economic reform that aims to correct the long period of misgovernment and corruption that preceded it.","<premise> In the extremely difficult circumstances which now confront it , the Ukrainian Government is striving to take forward a programme of democratization and inclusive constitutional and economic reform that aims to correct the long period of misgovernment and corruption that preceded it . </premise>"
"We demand that Russia , as the temporary occupier of Crimea , stop violating the rights of our citizens .","<claim> We demand that Russia , as the temporary occupier of Crimea , stop violating the rights of our citizens . </claim>","<claim> We demand that Russia , as the temporary occupier of Crimea , stop violating the rights of our citizens . </claim>"
"We remain prepared to roll back sanctions if the fighting stops , the border is closed , the foreign forces and equipment are withdrawn and hostages are released .","<claim> We remain prepared to roll back sanctions if the fighting stops , the border is closed , the foreign forces and equipment are withdrawn and hostages are released . </claim>","<claim> We remain prepared to roll back sanctions if the fighting stops , the border is closed , the foreign forces and equipment are withdrawn and hostages are released . </claim>"
The attack would not have been possible without the military support of Russia and its supply of multiple - launch Grad and Uragan rocket systems to the separatists .,<premise> The attack would not have been possible without the military support of Russia and its supply of multiple - launch Grad and Uragan rocket systems to the separatists . </premise>,<premise> The attack would not have been possible without the military support of Russia and its supply of multiple - launch Grad and Uragan rocket system to the separatists . </premise>
"It is surprising that wherever Washington , DC , turns its gaze f be it Iraq , Libya , Syria , Ukraine , everywhere - we see destabilization , crises and bloodshed .","<premise> It is surprising that wherever Washington , DC , turns its gaze f be it Iraq , Libya , Syria , Ukraine , everywhere - we see destabilization , crises and bloodshed . </premise>","<premise> It is surprising that wherever Washington , DC , turns its gaze f be it Iraq , Libya , Syria , Ukraine , everywhere - we see destabilization , crises and bloodshed . </premise>"
"For our part , we are directly interested in normalizing the situation in Ukraine as soon as possible , and we are doing everything we can to facilitate that .","For our part, we are directly interested in normalizing the situation in Ukraine as soon as possible, and <claim> we are doing everything we can to facilitate that . </claim>","<claim> For our part , we are directly interested in normalizing the situation in Ukraine as soon as possible , and we are doing everything we can to facilitate that . </claim>"
"With each passing day , more civilians are killed and maimed .","<premise> With each passing day , more civilians are killed and maimed . </premise>","<premise> With each passing day , more civilians are killed and maimed . </premise>"
Peaceful protesters do not take their morning walks armed with heavy weapons and automatic weapons .,<claim> Peaceful protesters do not take their morning walks armed with heavy weapons and automatic weapons . </claim>,<premise> Peaceful protesters do not take their morning walks armed with heavy weapons and automatic weapons . </premise>
"The cooperation between the United Nations and regional and subregional organizations should , while steadfastly upholding the purposes and principles of the Charter of the United Nations , seek vigorously to promote dialogue and consultation aimed at addressing regional and hot - spot issues , actively engage in preventive diplomacy , resolve disputes through peaceful means and defuse conflicts .","<claim> The cooperation between the United Nations and regional and subregional organizations should , while steadfastly upholding the purposes and principles of the Charter of the United Nations , seek vigorously to promote dialogue and consultation aimed at addressing regional and hot - spot issues , actively engage in preventive diplomacy , resolve disputes through peaceful means and defuse conflicts . </claim>","<claim> The cooperation between the United Nations and regional and subregional organizations should , while steadfastly upholding the purposes and principles of the Charter of the United Nations , seek vigorously to promote dialogue and consultation aimed at addressing regional and hot - spot issues , actively engage in preventive diplomacy , resolve disputes through peaceful means and defuse conflicts . </claim>"
"It is real , you understand ? "" The intent here could not be more clear - it is to prevent Ukraine 's return to normality .","It is real, you understand? "" <claim> The intent here could not be more clear - it is to prevent Ukraine 's return to normality . </claim>","It is real, you understand? "" <premise> The intent here could not be more clear - it is to prevent Ukraine 's return to normality . </premise>"
"In pursuit of its own narrow self - interests , Russia has instigated a brutal insurgency in the Donbas region that has led to the loss of numerous lives , including the passengers of Flight MH - l7 , shot down by a separatist missile .","<premise> In pursuit of its own narrow self - interests </premise> , Russia has instigated a brutal insurgency in the Donbas region that has led to the loss of numerous lives, including the passengers of Flight MH - l7, shot down by a separatist missile.","<premise> In pursuit of its own narrow self - interests , Russia has instigated a brutal insurgency in the Donbas region that has led to the loss of numerous lives , including the passengers of Flight MH - l7 , shot down by a separatist missile . </premise>"
"The tragedy only underscores the urgency and the determination with which we insist that Russia immediately take concrete steps to de - escalate the situation in Ukraine , support a sustainable ceasefire and follow the path towards peace that the Ukrainian Government has consistently offered .","The tragedy only underscores the urgency and the determination with which we insist that <claim> Russia immediately take concrete steps to de - escalate the situation in Ukraine , support a sustainable ceasefire and follow the path towards peace that the Ukrainian Government has consistently offered . </claim>","<claim> The tragedy only underscores the urgency and the determination with which we insist that Russia immediately take concrete steps to de - escalate the situation in Ukraine , support a sustainable ceasefire and follow the path towards peace that the Ukrainian Government has consistently offered . </claim>"
"Rather than assisting its neighbours in rebuilding their country after the fall of a deeply corrupt regime that left the nation on the verge of bankruptcy , Russia has instead sought to destabilize the country further in pursuit of its narrow interests .","<premise> Rather than assisting its neighbours in rebuilding their country after the fall of a deeply corrupt regime that left the nation on the verge of bankruptcy , Russia has instead sought to destabilize the country further in pursuit of its narrow interests . </premise>","<claim> Rather than assisting its neighbours in rebuilding their country after the fall of a deeply corrupt regime that left the nation on the verge of bankruptcy , Russia has instead sought to destabilize the country further in pursuit of its narrow interests . </claim>"
The recent meeting between President Putin and President Poroshenko during the Asia - Europe summit has opened a promising vista .,<claim> The recent meeting between President Putin and President Poroshenko during the Asia - Europe summit has opened a promising vista . </claim>,<premise> The recent meeting between President Putin and President Poroshenko during the Asia - Europe summit has opened a promising vista . </premise>
"As Mr. Feltman said , the continuation of those actions runs counter to the letter and spirit of the Geneva agreement signed in April .","As Mr. Feltman said, <premise> the continuation of those actions runs counter to the letter and spirit of the Geneva agreement signed in April . </premise>","<premise> As Mr. Feltman said , the continuation of those actions runs counter to the letter and spirit of the Geneva agreement signed in April . </premise>"
"Regarding what one colleague said , that Russia is refusing to implement the 17 April Geneva statement , I would repeat that Russia would never refuse to implement any useful document agreed upon during the crisis , including the 21 February agreement .","Regarding what one colleague said, that Russia is refusing to implement the 17 April Geneva statement, <claim> I would repeat that Russia would never refuse to implement any useful document agreed upon during the crisis , including the 21 February agreement . </claim>","<premise> Regarding what one colleague said , that Russia is refusing to implement the 17 April Geneva statement , I would repeat that Russia would never refuse to implement any useful document agreed upon during the crisis , including the 21 February agreement . </premise>"
Intercepted telephone conversations between the terrorist leaders and their coordinator - Russian military intelligence colonel Vasili Geranin - confirm that terrorists are behind this crime .,<premise> Intercepted telephone conversations between the terrorist leaders and their coordinator - Russian military intelligence colonel Vasili Geranin </premise> - confirm that terrorists are behind this crime.,<premise> Intercepted telephone conversations between the terrorist leaders and their coordinator - Russian military intelligence colonel Vasili Geranin - confirm that terrorists are behind this crime . </premise>
"If militants and Russia had complied with the Minsk agreements , this tragedy - the most dreadful since the beginning of the Russian aggression - would not have happened .","If militants and Russia had complied with the Minsk agreements, <claim> this tragedy - the most dreadful since the beginning of the Russian aggression - would not have happened . </claim>","<premise> If militants and Russia had complied with the Minsk agreements , this tragedy - the most dreadful since the beginning of the Russian aggression - would not have happened . </premise>"
"If the Minsk agreements are to succeed , all parties must live up to one hundred per cent of their commitments .","If the Minsk agreements are to succeed, <claim> all parties must live up to one hundred per cent of their commitments . </claim>","<claim> If the Minsk agreements are to succeed , all parties must live up to one hundred per cent of their commitments . </claim>"
"Those who killed the passengers of Flight MH - l7 , those who killed priests and those who killed civilians are terrorists and they would be considered terrorists anywhere , whatever their nationality or the threat they represent .","<premise> Those who killed the passengers of Flight MH - l7 , those who killed priests and those who killed civilians are terrorists and they would be considered terrorists anywhere , whatever their nationality or the threat they represent . </premise>","<claim> Those who killed the passengers of Flight MH - l7 , those who killed priests and those who killed civilians are terrorists and they would be considered terrorists anywhere , whatever their nationality or the threat they represent . </claim>"
"They do not enjoy widespread support , and the numbers of genuine protestors on the streets pale in comparison to the crowds of hundreds of thousands who protested against the former regime .","<premise> They do not enjoy widespread support , and the numbers of genuine protestors on the streets pale in comparison to the crowds of hundreds of thousands who protested against the former regime . </premise>","<premise> They do not enjoy widespread support , and the numbers of genuine protestors on the streets pale in comparison to the crowds of hundreds of thousands who protested against the former regime . </premise>"
"Ukraine has always presented facts and figures , confirmed not only by other national competent authorities , but also by many independent observers and missions of international organizations on the ground .","<premise> Ukraine has always presented facts and figures , confirmed not only by other national competent authorities , but also by many independent observers and missions of international organizations on the ground . </premise>","<premise> Ukraine has always presented facts and figures , confirmed not only by other national competent authorities , but also by many independent observers and missions of international organizations on the ground . </premise>"
But it is important that everyone 's voice is heard .,<premise> But it is important that everyone 's voice is heard . </premise>,<claim> But it is important that everyone 's voice is heard . </claim>
"Beyond the Ukrainian case , we can not accept the persistence of frozen conflicts in various parts of the European continent , whether in Nagorno Karabakh , Transnistria or the separatist territories of Georgia .","Beyond the Ukrainian case, <premise> we can not accept the persistence of frozen conflicts in various parts of the European continent , whether in Nagorno Karabakh , Transnistria or the separatist territories of Georgia . </premise>","<claim> Beyond the Ukrainian case , we can not accept the persistence of frozen conflicts in various parts of the European continent , whether in Nagorno Karabakh , Transnistria or the separatist territories of Georgia . </claim>"
"On 10 March , a representative of the Russian Federation military intelligence service was detained in Donetsk .","<premise> On 10 March , a representative of the Russian Federation military intelligence service was detained in Donetsk . </premise>","<premise> On 10 March , a representative of the Russian Federation military intelligence service was detained in Donetsk . </premise>"
"However , after discussing Ukraine here about 30 times , the question arises as to how well - aligned the declarations are with the situation in the country .","However, <premise> after discussing Ukraine here about 30 times </premise> , the question arises as to how well - aligned the declarations are with the situation in the country.","However, after discussing Ukraine here about 30 times, <claim> the question arises as to how well - aligned the declarations are with the situation in the country . </claim>"
"As a participant in the Geneva international discussions , the United States looks forward to continuing our work with the OSCE to find a peaceful resolution that guarantees Georgia 's sovereignty and territorial integrity within its internationally recognized borders .","<premise> As a participant in the Geneva international discussions , </premise> the United States looks forward to continuing our work with the OSCE to find a peaceful resolution that guarantees Georgia 's sovereignty and territorial integrity within its internationally recognized borders.","<claim> As a participant in the Geneva international discussions , the United States looks forward to continuing our work with the OSCE to find a peaceful resolution that guarantees Georgia 's sovereignty and territorial integrity within its internationally recognized borders . </claim>"
Russian actions in Ukraine cast a shadow over efforts to build confidence and security across OSCE States .,<premise> Russian actions in Ukraine cast a shadow over efforts to build confidence and security across OSCE States . </premise>,<premise> Russian actions in Ukraine cast a shadow over efforts to build confidence and security across OSCE States . </premise>
"It is the choice of the Ukrainian people who a year ago showed clearly that they have had enough of corruption , enough of cronyism , enough of kleptocracy .","<premise> It is the choice of the Ukrainian people who a year ago showed clearly that they have had enough of corruption , enough of cronyism , enough of kleptocracy . </premise>","<premise> It is the choice of the Ukrainian people who a year ago showed clearly that they have had enough of corruption , enough of cronyism , enough of kleptocracy . </premise>"
"However , no one in Kyiv is conducting funeral marches .","<claim> However , no one in Kyiv is conducting funeral marches . </claim>","<claim> However , no one in Kyiv is conducting funeral marches . </claim>"
We will doubtless hear Russian claims that it is the actions of the Ukrainian Government that are destabilizing the south and east of the country .,<premise> We will doubtless hear Russian claims that it is the actions of the Ukrainian Government that are destabilizing the south and east of the country . </premise>,<premise> We will doubtless hear Russian claims that it is the actions of the Ukrainian Government that are destabilizing the south and east of the country . </premise>
The perpetrators must be brought to justice ; they must not be sheltered by any State Member of the United Nations .,<claim> The perpetrators must be brought to justice </claim> ; they must not be sheltered by any State Member of the United Nations.,<claim> The perpetrators must be brought to justice </claim> ; they must not be sheltered by any State Member of the United Nations.
"Instead , Russia strongly supports illegal militant groups operating in the eastern region of Ukraine , endangering civilians , seizing hostages and creating an atmosphere of terror and violence .","Instead, Russia strongly supports illegal militant groups operating in the eastern region of Ukraine, <premise> endangering civilians , seizing hostages and creating an atmosphere of terror and violence . </premise>","Instead, <claim> Russia strongly supports illegal militant groups operating in the eastern region of Ukraine , endangering civilians , seizing hostages and creating an atmosphere of terror and violence . </claim>"
"No one in the Council can deny the fact that the attack on Mariupol , like last week 's on a bus near Volnovakha , came from the Russian - backed separatists .","<claim> No one in the Council can deny the fact that the attack on Mariupol , like last week 's on a bus near Volnovakha , came from the Russian - backed separatists . </claim>","<premise> No one in the Council can deny the fact that the attack on Mariupol , like last week 's on a bus near Volnovakha , came from the Russian - backed separatists . </premise>"
The strengthening of the military presence of the separatists and the proliferation of troop movements have raised fears of renewed fighting on a larger scale .,<premise> The strengthening of the military presence of the separatists and the proliferation of troop movements have raised fears of renewed fighting on a larger scale . </premise>,<premise> The strengthening of the military presence of the separatists and the proliferation of troop movements have raised fears of renewed fighting on a larger scale . </premise>
"If he is really talking about a political settlement , there is a need to demand and ensure that Ukraine adopt the laws that were supposed to be adopted under the package .","<claim> If he is really talking about a political settlement , there is a need to demand and ensure that Ukraine adopt the laws that were supposed to be adopted under the package . </claim>","<premise> If he is really talking about a political settlement , there is a need to demand and ensure that Ukraine adopt the laws that were supposed to be adopted under the package . </premise>"
"These agreements remain a good basis forbringing about an end to the crisis based on three principles : respect for the ceasefire , monitoring of the eastern border of Ukraine , and political discussions for the purposes of finding a lasting solution .","<claim> These agreements remain a good basis forbringing about an end to the crisis based on three principles : respect for the ceasefire , monitoring of the eastern border of Ukraine , and political discussions for the purposes of finding a lasting solution . </claim>","<claim> These agreements remain a good basis forbringing about an end to the crisis based on three principles : respect for the ceasefire , monitoring of the eastern border of Ukraine , and political discussions for the purposes of finding a lasting solution . </claim>"
"In the challenging strategic environment that Europe is facing today , Austria knows that it can count on our full support to implement its programme of work , which is centred appropriately on the themes of security , conflict resolution and combating radicalization and terrorism .","In the challenging strategic environment that Europe is facing today, <claim> Austria knows that it can count on our full support to implement its programme of work , which is centred appropriately on the themes of security , conflict resolution and combating radicalization and terrorism . </claim>","In the challenging strategic environment that Europe is facing today, <claim> Austria knows that it can count on our full support to implement its programme of work , which is centred appropriately on the themes of security , conflict resolution and combating radicalization and terrorism . </claim>"
"We welcome the readiness of the chairmanship to exercise leadership in performing its functions , which is so urgently needed in these turbulent times for the OSCE community .","<claim> We welcome the readiness of the chairmanship to exercise leadership in performing its functions , which is so urgently needed in these turbulent times for the OSCE community . </claim>","<claim> We welcome the readiness of the chairmanship to exercise leadership in performing its functions , which is so urgently needed in these turbulent times for the OSCE community . </claim>"
"All relevant parties , including the OSCE , have made positive efforts in this process .","<premise> All relevant parties , including the OSCE , have made positive efforts in this process . </premise>","<claim> All relevant parties , including the OSCE , have made positive efforts in this process . </claim>"
"It is particularly crucial that all parties fully respect human rights law and international humanitarian law , respect the rights of all minorities and ensure that all actions are strictly within international law .","<claim> It is particularly crucial that all parties fully respect human rights law and international humanitarian law , respect the rights of all minorities and ensure that all actions are strictly within international law </claim> .","<claim> It is particularly crucial that all parties fully respect human rights law and international humanitarian law , respect the rights of all minorities and ensure that all actions are strictly within international law . </claim>"
"In that regard , we call for all parties to the Geneva statement to implement their commitments .","In that regard, <claim> we call for all parties to the Geneva statement to implement their commitments . </claim>","In that regard, <claim> we call for all parties to the Geneva statement to implement their commitments . </claim>"
This demonstrates a pattern of Russian interference in the domestic affairs of its neighbours and a blatant disregard for their sovereignty and territorial integrity .,<claim> This demonstrates a pattern of Russian interference in the domestic affairs of its neighbours and a blatant disregard for their sovereignty and territorial integrity . </claim>,<claim> This demonstrates a pattern of Russian interference in the domestic affairs of its neighbours and a blatant disregard for their sovereignty and territorial integrity . </claim>
"It is necessary to continue on the path of seeking a political and diplomatic solution to the Ukrainian crisis , in which the conflicting parties commit to working on achieving a firm and lasting peace .","<claim> It is necessary to continue on the path of seeking a political and diplomatic solution to the Ukrainian crisis , in which the conflicting parties commit to working on achieving a firm and lasting peace . </claim>","<claim> It is necessary to continue on the path of seeking a political and diplomatic solution to the Ukrainian crisis , in which the conflicting parties commit to working on achieving a firm and lasting peace . </claim>"
"However , we will not yield to Russia 's attempts to compel implicit international recognition of the ring leaders of illegal entities in the Donbas by inviting them to this meeting .","However, <premise> we will not yield to Russia 's attempts to compel implicit international recognition of the ring leaders of illegal entities in the Donbas by inviting them to this meeting . </premise>","However, <claim> we will not yield to Russia 's attempts to compel implicit international recognition of the ring leaders of illegal entities in the Donbas by inviting them to this meeting . </claim>"
I should like to recall that the irreversible political changes that took place in the Caucasus in 2008 happened as a result of the aggression that Georgian politicians carried out against southern Ossetia .,<claim> I should like to recall that the irreversible political changes that took place in the Caucasus in 2008 happened </claim> as a result of the aggression that Georgian politicians carried out against southern Ossetia.,<premise> I should like to recall that the irreversible political changes that took place in the Caucasus in 2008 happened as a result of the aggression that Georgian politicians carried out against southern Ossetia . </premise>
"Kyiv does not understand that we are now able to attack on three fronts at once . ""   And then hours before the tragedy , he said : "" Today the offensive against Mariupol begins .","<premise> Kyiv does not understand that we are now able to attack on three fronts at once . "" </premise> And then hours before the tragedy, he said: "" Today the offensive against Mariupol begins.","Kyiv does not understand that we are now able to attack on three fronts at once. "" And then hours before the tragedy, he said: "" Today the offensive against Mariupol begins."
"All available information , including the independent preliminary investigation report of the Dutch Safety Board , is consistent with the assessment that Flight MH - l7 was shot down by a surface - to- air missile fired from a location under the control of Russian - backed separatists .","<premise> All available information , including the independent preliminary investigation report of the Dutch Safety Board , is consistent with the assessment that Flight MH - l7 was shot down by a surface - to- air missile fired from a location under the control of Russian - backed separatists . </premise>","<premise> All available information , including the independent preliminary investigation report of the Dutch Safety Board , is consistent with the assessment that Flight MH - l7 was shot down by a surface - to- air missile fired from a location under the control of Russian - backed separatists . </premise>"
"Nevertheless , Kyiv has confirmed its commitment to continuing to observe the ceasefire regime in line with the Minsk agreements , and called on all involved in the process to swiftly resume settlement efforts .","Nevertheless, <claim> Kyiv has confirmed its commitment to continuing to observe the ceasefire regime in line with the Minsk agreements , and called on all involved in the process to swiftly resume settlement efforts . </claim>","Nevertheless, <claim> Kyiv has confirmed its commitment to continuing to observe the ceasefire regime in line with the Minsk agreements , and called on all involved in the process to swiftly resume settlement efforts . </claim>"
"The attack was just not another refusal of the separatist leadership to abide by the commitments made at Minsk ; it was a provocative and reckless escalation that , as the Secretary - General has made clear , could constitute a violation of international humanitarian law .","<claim> The attack was just not another refusal of the separatist leadership to abide by the commitments made at Minsk </claim> ; it was a provocative and reckless escalation that, as the Secretary - General has made clear, could constitute a violation of international humanitarian law.","<premise> The attack was just not another refusal of the separatist leadership to abide by the commitments made at Minsk </premise> ; it was a provocative and reckless escalation that, as the Secretary - General has made clear, could constitute a violation of international humanitarian law."
We can not indulge in their impunity .,<claim> We can not indulge in their impunity . </claim>,<claim> We can not indulge in their impunity . </claim>
Resolution 2202 ( 2015 ) enshrined the Minsk agreements as the basis for settling the situation in Ukraine .,<premise> Resolution 2202 ( 2015 ) enshrined the Minsk agreements as the basis for settling the situation in Ukraine . </premise>,<premise> Resolution 2202 ( 2015 ) enshrined the Minsk agreements as the basis for settling the situation in Ukraine . </premise>
"We believe , however , that the Ukrainian people and the international community will not judge us on the number of public briefings we organize in the Council or the toughness of our statements , but on our political will and how we use our influence to effectively help Ukrainians resolve the crisis in their country .","<claim> We believe , however , that the Ukrainian people and the international community will not judge us on the number of public briefings we organize in the Council or the toughness of our statements , but on our political will and how we use our influence to effectively help Ukrainians resolve the crisis in their country . </claim>","We believe, however, that <claim> the Ukrainian people and the international community will not judge us on the number of public briefings we organize in the Council or the toughness of our statements </claim> , but on our political will and how we use our influence to effectively help Ukrainians resolve the crisis in their country."
"Unfortunately , we are deeply concerned that the scenario that is prepared for eastern Ukraine might be similar to the one implemented by Russia in Abkhazia .","Unfortunately, <claim> we are deeply concerned that the scenario that is prepared for eastern Ukraine might be similar to the one implemented by Russia in Abkhazia . </claim>","Unfortunately, <claim> we are deeply concerned that the scenario that is prepared for eastern Ukraine might be similar to the one implemented by Russia in Abkhazia . </claim>"
"In the most difficult of political and economic circumstances , Ukraine 's acting President Turchinov has decided to prepare a law on decentralization , granting more powers to the regions .","In the most difficult of political and economic circumstances, <premise> Ukraine 's acting President Turchinov has decided to prepare a law on decentralization , granting more powers to the regions . </premise>","<premise> In the most difficult of political and economic circumstances , Ukraine 's acting President Turchinov has decided to prepare a law on decentralization , granting more powers to the regions . </premise>"
That has not happened .,<premise> That has not happened . </premise>,<claim> That has not happened . </claim>
The OSCE is an important partner of the United Nations .,<claim> The OSCE is an important partner of the United Nations . </claim>,<claim> The OSCE is an important partner of the United Nations . </claim>
"Many of us have seen the ghastly images of the 13 January attack on a passenger bus , which was struck while waiting at a Ukrainian security checkpoint at Volnovakha .","<premise> Many of us have seen the ghastly images of the 13 January attack on a passenger bus , which was struck while waiting at a Ukrainian security checkpoint at Volnovakha . </premise>","<premise> Many of us have seen the ghastly images of the 13 January attack on a passenger bus , which was struck while waiting at a Ukrainian security checkpoint at Volnovakha . </premise>"
It has submitted to Parliament a draft law on amnesty for protesters who surrender their weapons .,<premise> It has submitted to Parliament a draft law on amnesty for protesters who surrender their weapons . </premise>,<premise> It has submitted to Parliament a draft law on amnesty for protesters who surrender their weapons . </premise>
"In fact , Russia continues to fund , to coordinate and to fuel the heavily armed separatist movement .","In fact, <premise> Russia continues to fund , to coordinate and to fuel the heavily armed separatist movement . </premise>","In fact, <claim> Russia continues to fund , to coordinate and to fuel the heavily armed separatist movement . </claim>"
"We prepared a plan for economic renewal and growth , including plans for the economic revival of the Donbas region , and have called for a donor conference later this year .","<premise> We prepared a plan for economic renewal and growth , including plans for the economic revival of the Donbas region , and have called for a donor conference later this year . </premise>","<premise> We prepared a plan for economic renewal and growth , including plans for the economic revival of the Donbas region , and have called for a donor conference later this year . </premise>"
Doing so is important for each of these key challenges to security in Europe .,<premise> Doing so is important for each of these key challenges to security in Europe . </premise>,<claim> Doing so is important for each of these key challenges to security in Europe . </claim>
"It is one of the few provisions of the Minsk agreement that contains a very specific timeframe , for apparent humanitarian reasons , that is , within five days of the withdrawal of heavy weapons from the contact line .","<premise> It is one of the few provisions of the Minsk agreement that contains a very specific timeframe , for apparent humanitarian reasons , that is , within five days of the withdrawal of heavy weapons from the contact line . </premise>","<premise> It is one of the few provisions of the Minsk agreement that contains a very specific timeframe , for apparent humanitarian reasons , that is , within five days of the withdrawal of heavy weapons from the contact line . </premise>"
"Hundreds of Russian regular forces and special forces continue to operate on Ukrainian territory , in clear violation of Ukraine 's sovereignty and territorial integrity .","<claim> Hundreds of Russian regular forces and special forces continue to operate on Ukrainian territory , in clear violation of Ukraine 's sovereignty and territorial integrity . </claim>","<premise> Hundreds of Russian regular forces and special forces continue to operate on Ukrainian territory , in clear violation of Ukraine 's sovereignty and territorial integrity . </premise>"
"Given this tragedy and the already chaotic situation , France requests that all efforts be brought forth to shed light on the circumstances that led to the tragedy .","<premise> Given this tragedy and the already chaotic situation </premise> , France requests that all efforts be brought forth to shed light on the circumstances that led to the tragedy.","Given this tragedy and the already chaotic situation, <claim> France requests that all efforts be brought forth to shed light on the circumstances that led to the tragedy . </claim>"
"Bandera gave indiscriminate orders to execute his opponents on a massive scale , in particular on grounds of nationality .","<premise> Bandera gave indiscriminate orders to execute his opponents on a massive scale , in particular on grounds of nationality . </premise>","<premise> Bandera gave indiscriminate orders to execute his opponents on a massive scale , in particular on grounds of nationality . </premise>"
"A large exhibition of confiscated modern weapons , seized by the Ukrainian military forces from terrorist groups , took place in Kyiv a few days ago .","<premise> A large exhibition of confiscated modern weapons , seized by the Ukrainian military forces from terrorist groups , took place in Kyiv a few days ago . </premise>","<premise> A large exhibition of confiscated modern weapons , seized by the Ukrainian military forces from terrorist groups , took place in Kyiv a few days ago . </premise>"
"There is increasing credible information that that was conducted by separatist militia groups , acting with the assistance of others .","<premise> There is increasing credible information that that was conducted by separatist militia groups , acting with the assistance of others . </premise>","<premise> There is increasing credible information that that was conducted by separatist militia groups , acting with the assistance of others . </premise>"
We urge Russia to become part of this collective international effort .,<claim> We urge Russia to become part of this collective international effort . </claim>,<claim> We urge Russia to become part of this collective international effort . </claim>
"In particular , we must remember our commitment to non - interference in the internal affairs of States , whether militarily , politically or economically .","In particular, <claim> we must remember our commitment to non - interference in the internal affairs of States , whether militarily , politically or economically . </claim>","<claim> In particular , we must remember our commitment to non - interference in the internal affairs of States , whether militarily , politically or economically . </claim>"
"Even today , as a it tries to lawfully restore order , Ukrainian security forces are operating in a cautious and restrained manner .","<premise> Even today , as a it tries to lawfully restore order , Ukrainian security forces are operating in a cautious and restrained manner . </premise>","<premise> Even today , as a it tries to lawfully restore order , Ukrainian security forces are operating in a cautious and restrained manner . </premise>"
"There can be no security without respect to human dignity , the rule of law and fundamental human rights .","<claim> There can be no security without respect to human dignity , the rule of law and fundamental human rights . </claim>","<claim> There can be no security without respect to human dignity , the rule of law and fundamental human rights . </claim>"
"In the area of international security information , the OSCE complements the global United Nations efforts to develop confidence - building measures through the use of information and communications technologies .","<claim> In the area of international security information , the OSCE complements the global United Nations efforts to develop confidence - building measures through the use of information and communications technologies . </claim>","<premise> In the area of international security information , the OSCE complements the global United Nations efforts to develop confidence - building measures through the use of information and communications technologies . </premise>"
"Despite Zakharchenko 's statements , Russia continues to try to play the international community for the fool and blame the violence on the Ukrainians .","<claim> Despite Zakharchenko 's statements , Russia continues to try to play the international community for the fool and blame the violence on the Ukrainians . </claim>","Despite Zakharchenko 's statements, <claim> Russia continues to try to play the international community for the fool and blame the violence on the Ukrainians . </claim>"
